ID	ComplexCtxs	ContraFlag	Veridical	Antiveridical	Averidical	Equals	Superclass	Subclass	Disjoint	TargetLabel
6093b	0	0	1	0	0	1	1	0	1	N
6095a	0	0	1	1	0	1	0	0	0	B
6095b	0	0	1	1	0	1	0	0	0	B
6096a	0	0	1	0	0	1	0	1	0	DL
6098a	0	0	1	0	0	1	0	0	0	B
6099a	0	0	1	0	0	1	0	0	1	B
6101a	1	0	1	0	0	1	0	0	0	B
6101b	1	0	1	0	0	1	0	0	0	DL
6103a	0	0	1	0	0	1	1	0	0	B
6104a	0	0	1	0	0	1	0	0	0	B
6105a	1	0	1	0	0	1	0	0	0	B
6105b	1	0	1	1	0	1	0	0	0	B
6108a	1	0	1	1	0	1	1	0	0	DL
6112a	0	0	1	0	0	1	0	1	0	B
6117a	1	0	1	0	0	1	0	0	0	B
6117b	1	0	1	0	0	1	0	0	0	N
6120a	0	0	1	0	0	1	0	0	1	B
6122a	0	0	1	0	0	1	0	0	0	DL
6123a	0	0	1	0	0	1	0	0	0	DL
6127a	0	0	1	0	0	1	0	0	0	B
6128a	0	0	1	0	0	1	0	0	0	B
6133a	0	0	1	0	0	1	0	0	0	B
6135a	0	0	1	0	0	1	0	0	0	B
6135b	1	0	1	0	0	1	0	0	0	DL
6136a	0	0	1	1	0	1	0	0	0	B
6136b	1	0	1	1	0	1	0	0	0	B
6137a	0	0	1	0	0	1	0	0	0	DL
6144a	0	0	1	0	0	1	1	0	0	N
6145a	0	0	1	0	0	1	1	0	0	DL
6145b	0	0	1	0	0	1	1	0	0	DL
6147a	1	0	1	0	0	1	1	1	0	B
6150a	0	0	1	0	0	1	1	1	0	B
6152a	0	0	1	0	0	1	0	0	0	B
6154a	0	0	1	0	0	1	0	0	0	B
6154b	0	0	1	0	0	1	0	0	0	B
6155a	1	0	1	0	0	1	0	0	0	DL
6157a	0	0	1	0	0	0	1	1	0	B
6159a	1	0	1	0	0	0	1	0	0	B
6160a	0	0	1	0	0	0	1	1	0	B
6161a	0	0	1	0	0	1	0	0	0	DL
6161b	0	0	1	0	0	1	0	0	0	DL
6164a	0	0	0	0	0	0	0	0	0	DL
6164b	0	0	0	0	0	0	0	0	0	DL
6169a	0	0	1	0	0	1	0	0	0	DL
6170a	0	0	1	0	0	1	0	0	0	B
6170b	0	0	1	0	0	1	0	0	0	DL
6171a	0	0	1	1	0	1	0	0	0	B
6171b	1	0	1	0	0	1	0	0	0	B
6174a	1	0	1	0	0	1	0	0	0	DL
6174b	1	0	1	0	0	1	0	0	0	DL
6175a	1	0	1	0	0	1	0	0	0	B
6176a	0	0	1	0	0	0	0	1	0	B
6178a	0	0	0	0	0	0	0	0	0	B
6179a	0	0	1	0	0	0	1	0	0	N
6180a	1	0	1	1	0	0	0	1	0	B
6183a	0	0	1	0	0	1	0	0	0	B
6185a	1	0	1	0	0	1	0	0	0	B
6185b	1	0	1	0	0	1	0	0	0	B
6186a	1	0	1	1	0	1	0	0	0	B
6186b	1	0	1	0	0	1	0	0	0	B
6187a	0	0	1	0	0	1	0	0	0	B
6188a	0	0	1	1	0	1	0	0	0	B
6191a	1	0	1	0	0	1	0	0	0	B
6193a	1	0	1	1	0	1	0	0	0	B
6193b	0	0	1	1	0	1	0	0	0	B
6194a	0	0	1	0	0	1	0	0	0	B
6194b	0	0	1	0	0	1	0	0	0	B
6195a	0	0	1	0	0	1	1	0	0	DL
6197a	0	0	1	0	0	1	1	0	0	B
6198a	0	0	1	0	0	1	1	0	0	B
6199a	1	0	1	1	0	0	0	1	0	B
6200a	0	0	1	0	0	1	1	0	0	B
6202a	1	0	1	0	0	1	0	0	0	N
6202b	1	0	1	0	0	1	0	0	0	DL
6212a	0	0	1	0	0	1	0	1	0	B
6214a	0	0	1	0	0	1	0	0	0	B
6215a	1	0	1	0	0	1	0	0	0	B
6215b	1	0	1	1	0	1	0	0	0	B
6218a	1	0	1	0	0	1	0	0	0	B
6224a	1	0	1	1	0	1	0	0	0	B
6224b	1	0	1	1	0	1	0	0	0	B
6225a	1	0	1	0	0	1	1	0	0	B
6232a	0	0	1	0	0	1	0	0	0	DL
6232b	0	0	1	0	0	1	0	0	0	N
6233a	0	0	1	0	0	1	0	1	0	B
6234a	0	0	1	0	0	1	0	0	0	B
6236a	0	0	1	0	0	1	0	0	0	B
6239a	0	0	1	0	0	1	0	0	0	B
6239b	0	0	1	0	0	1	0	0	0	B
6241a	0	0	1	0	0	1	0	0	0	B
6241b	0	0	1	0	0	1	0	0	0	B
6242a	0	0	1	0	0	1	1	1	1	B
6243a	0	0	1	0	0	1	0	0	0	B
6246a	0	0	1	0	0	1	0	0	1	B
6248a	0	0	1	0	0	1	0	0	0	B
6248b	0	0	1	0	0	1	0	0	0	B
6249a	1	0	1	1	0	1	0	0	0	B
6249b	1	0	1	1	0	1	0	0	0	B
6250a	0	0	1	0	0	1	0	0	0	B
6253a	0	0	1	0	0	1	1	0	0	DL
6258a	0	0	1	0	0	1	1	0	0	S
6259a	0	0	1	0	0	1	0	0	0	B
6259b	0	0	1	0	0	1	0	0	0	B
6263a	0	0	1	0	0	1	0	0	0	DL
6266a	0	0	1	1	0	1	0	0	0	DL
6266b	1	0	1	1	0	1	0	0	0	DL
6267a	0	0	1	0	0	1	0	0	0	DL
6272a	0	0	1	0	0	1	1	0	0	B
6278a	0	0	1	0	0	1	0	0	0	N
6278b	1	0	1	0	0	1	0	0	0	DL
6288a	0	0	1	0	0	1	0	0	0	B
6288b	0	0	1	0	0	1	0	0	0	B
6290a	0	0	1	0	0	1	0	0	0	DL
6290b	0	0	1	0	0	1	0	0	0	N
6291a	1	0	1	1	0	1	0	0	0	B
6291b	1	0	1	1	0	1	0	0	0	B
6292a	1	0	1	0	0	1	0	0	0	B
6293a	1	0	1	1	0	1	0	1	0	DL
6295a	1	0	1	1	0	1	0	1	0	DL
6297a	0	0	1	0	0	1	0	0	0	DL
6297b	0	0	1	0	0	1	0	0	0	DL
6299a	0	0	1	0	0	1	0	0	0	B
6299b	0	0	1	0	0	1	0	0	0	B
6300a	0	0	1	0	0	1	0	0	1	DL
6301a	0	0	1	0	0	1	0	1	1	B
6302a	0	0	1	0	0	1	0	1	1	B
6305a	0	0	1	0	0	1	0	1	1	B
6306a	0	0	1	0	0	1	0	0	0	B
6306b	0	0	1	0	0	1	0	0	0	B
6307a	1	0	1	1	0	1	0	0	0	B
6307b	1	0	1	0	0	1	0	0	0	B
6308a	0	0	1	0	0	1	0	1	0	B
6309a	0	0	1	1	0	1	0	0	0	B
6309b	0	0	1	1	0	1	0	0	0	B
6310a	0	0	1	0	0	0	1	1	0	B
6311a	0	0	1	1	0	1	1	1	0	DL
6313a	1	0	1	1	0	1	0	0	0	B
6316a	0	0	1	0	0	1	0	0	0	DL
6316b	1	0	1	0	0	1	0	0	0	DL
6317a	0	0	1	0	0	1	0	0	0	B
6317b	0	0	1	0	0	1	0	0	0	B
6318a	1	0	1	0	0	1	0	0	0	DL
6319a	0	0	1	0	0	1	0	0	0	B
6321a	0	0	1	0	0	1	0	0	0	B
6327a	0	0	1	0	0	1	0	0	0	B
6327b	0	0	1	0	0	1	0	0	0	B
6334a	0	0	1	0	0	1	0	0	0	B
6335a	0	0	1	0	0	1	0	0	0	B
6335b	0	0	1	0	0	1	0	0	0	B
6336a	1	0	1	1	0	1	0	0	0	B
6336b	0	0	1	0	0	1	0	0	0	B
6337a	1	0	1	0	0	1	0	0	0	N
6338a	0	0	1	0	0	1	0	0	0	DL
6342a	1	0	1	0	0	1	0	0	0	B
6345a	0	0	1	0	0	1	0	0	0	DL
6346a	0	0	1	0	0	1	0	0	0	B
6346b	0	0	1	0	0	1	0	0	0	B
6347a	0	0	1	0	0	1	0	0	1	DL
6348a	0	0	1	0	0	1	0	0	0	B
6348b	0	0	1	0	0	1	0	0	0	B
6349a	1	0	1	1	0	1	0	0	0	B
6349b	1	0	1	0	0	1	0	0	0	B
6350a	0	0	1	0	0	1	1	1	0	B
6353a	0	0	1	0	0	1	1	1	1	B
6357a	0	0	1	0	0	1	0	0	0	B
6357b	0	0	1	0	0	1	0	1	0	DL
6359a	0	0	1	0	0	1	0	1	0	B
6360a	0	0	1	1	0	1	0	1	0	B
6362a	0	0	1	0	0	1	1	0	0	B
6363a	0	0	1	0	0	1	1	1	0	B
6366a	0	0	1	0	0	1	0	0	0	B
6366b	0	0	1	0	0	1	0	0	0	B
6368a	1	0	1	0	0	1	0	1	0	DL
6370a	1	0	1	1	0	1	0	0	0	B
6370b	0	0	1	1	0	1	0	0	0	DL
6372a	0	0	1	0	0	1	0	1	0	B
6373a	0	0	1	0	0	1	0	0	0	B
6375a	0	0	1	0	0	1	0	1	0	B
6377a	0	0	1	0	0	1	0	0	0	B
6377b	0	0	1	0	0	1	0	0	0	B
6381a	1	0	1	1	0	1	1	1	0	B
6382a	0	0	1	0	0	1	1	1	0	B
6385a	0	0	1	0	0	1	1	1	0	B
6386a	0	0	1	0	0	1	0	0	0	B
6387a	0	0	1	0	0	1	0	0	0	DL
6390a	1	0	1	0	0	1	0	0	0	B
6392a	1	0	1	0	0	0	0	1	0	B
6395a	0	0	1	0	0	1	0	0	0	DL
6395b	0	0	1	0	0	1	0	0	0	DL
6397a	0	0	1	0	0	1	0	0	0	B
6397b	0	0	1	0	0	1	0	0	0	B
6402a	1	0	1	0	0	0	0	1	0	B
6404a	0	0	1	0	0	1	0	0	0	B
6404b	0	0	1	0	0	1	0	0	0	B
6405a	1	0	1	1	0	1	0	0	0	B
6405b	1	0	1	1	0	1	0	0	0	B
6407a	1	0	1	0	0	1	0	0	0	B
6411a	1	0	1	0	0	1	0	0	0	B
6412a	1	0	1	1	0	1	0	0	0	B
6417a	1	0	1	0	0	1	0	0	0	DL
6417b	1	0	1	0	0	0	0	1	0	DL
6419a	0	0	1	0	0	1	0	0	0	DL
6420a	1	0	1	0	0	1	0	0	0	B
6421a	0	0	1	0	0	0	0	1	0	B
6423a	0	0	1	0	0	1	1	1	0	B
6424a	1	0	1	1	0	1	1	1	0	DL
6426a	0	0	1	0	0	1	0	1	0	B
6426b	0	0	1	0	0	1	0	0	0	B
6429a	0	0	1	0	0	1	1	0	0	N
6429b	0	0	1	0	0	1	0	1	0	DL
6432a	0	0	1	0	0	1	1	0	0	B
6434a	0	0	1	0	0	1	1	1	0	B
6443a	0	0	1	0	0	1	0	0	0	B
6444a	0	0	1	1	0	1	0	0	0	DL
6447a	0	0	1	1	0	1	0	0	0	B
6447b	1	0	1	0	0	1	0	0	0	B
6448a	0	0	1	0	0	1	0	0	0	B
6448b	0	0	1	0	0	1	0	0	0	B
6454a	0	0	1	0	0	1	1	0	0	N
6458a	1	0	1	1	0	1	0	0	0	B
6458b	1	0	1	1	0	1	0	0	0	B
6460a	0	0	1	0	0	1	0	1	0	DL
6460b	0	0	1	0	0	1	1	0	0	N
6463a	0	0	1	0	0	1	1	0	0	B
6467a	0	0	1	0	0	1	1	0	0	B
6468a	0	0	1	0	0	1	0	0	0	B
6469a	1	0	1	0	0	1	0	0	0	B
6470a	0	0	1	0	0	1	0	0	0	B
6471a	1	0	1	1	0	1	0	0	0	B
6471b	1	0	1	1	0	1	0	0	0	B
6477a	0	0	1	0	0	1	0	0	0	B
6477b	0	0	1	0	0	1	0	0	0	B
6478a	0	0	1	1	0	1	0	0	0	B
6478b	0	0	1	1	0	1	0	0	0	B
6480a	1	0	1	1	0	1	0	0	0	B
6480b	1	0	1	1	0	1	0	0	0	B
6488a	0	0	1	0	0	1	0	0	0	B
6488b	0	0	1	0	0	1	0	0	0	DL
6489a	1	0	1	1	0	1	0	0	0	B
6489b	1	0	1	0	0	1	0	0	0	B
6491a	0	0	1	1	0	0	0	1	0	B
6496a	0	0	1	1	0	1	0	0	0	B
6496b	1	0	1	1	0	1	0	0	0	B
6497a	0	0	1	0	0	1	0	1	0	B
6500a	0	0	1	0	0	1	1	0	0	B
6506a	0	1	1	0	0	1	0	0	0	DL
6506b	0	1	1	0	0	1	0	0	0	DL
6508a	0	0	1	0	0	1	0	0	0	B
6508b	0	0	1	0	0	1	0	0	0	B
6510a	1	0	1	0	0	1	0	0	0	DL
6511a	0	0	1	0	0	1	0	0	0	DL
6513a	1	0	1	0	0	1	0	0	0	B
6514a	1	0	1	0	0	1	0	0	0	B
6517a	0	0	1	0	0	1	0	0	0	N
6521a	0	0	1	0	0	1	0	0	0	B
6527a	0	0	1	1	0	1	0	0	0	B
6527b	0	0	1	1	0	1	0	0	0	B
6529a	0	0	1	0	0	1	0	0	1	B
6531a	0	0	1	0	0	1	0	1	0	B
6532a	0	0	1	0	0	1	1	0	0	B
6535a	0	0	1	1	0	1	0	0	0	B
6535b	0	0	1	1	0	1	0	0	0	B
6536a	0	0	1	0	0	1	0	0	0	B
6540a	0	0	1	1	0	1	0	0	0	B
6540b	0	0	1	1	0	1	0	0	0	B
6543a	0	0	1	0	0	1	1	0	0	DL
6543b	0	0	1	0	0	1	0	1	0	B
6546a	0	0	1	0	0	1	0	0	0	B
6546b	0	0	1	0	0	1	0	0	0	DL
6548a	0	0	1	0	0	1	0	0	0	B
6548b	0	0	1	0	0	1	0	0	0	B
6549a	0	0	1	0	0	1	0	0	1	B
6549b	0	0	1	0	0	1	0	0	1	B
6550a	0	0	1	0	0	1	1	0	0	B
6552a	0	0	1	0	0	1	0	1	0	B
6554a	0	0	1	0	0	1	1	0	0	B
6555a	0	0	1	0	0	1	0	0	0	B
6555b	0	0	1	0	0	1	0	0	0	B
6557a	0	0	1	0	0	1	0	0	0	DL
6558a	1	0	1	0	0	1	0	0	0	B
6559a	1	0	1	0	0	1	0	0	0	B
6563a	1	0	1	0	0	1	0	0	0	B
6565a	1	0	1	1	0	1	0	0	0	B
6565b	1	0	1	1	0	1	0	0	0	B
6566a	0	0	1	0	0	1	0	0	0	B
6566b	0	0	1	0	0	1	0	0	0	B
6567a	1	0	1	1	0	1	0	0	0	B
6567b	0	0	0	0	0	0	0	0	0	DL
6569a	0	0	1	0	0	1	0	0	0	B
6572a	0	0	0	0	0	0	0	0	0	B
6575a	0	0	1	0	0	1	0	0	0	B
6575b	0	0	1	0	0	1	0	0	0	B
6576a	0	0	1	1	0	1	0	0	0	B
6576b	1	0	1	1	0	1	0	0	0	B
6578a	1	1	1	1	0	1	0	0	0	B
6578b	1	1	1	1	0	1	0	0	0	B
6579a	0	0	1	0	0	1	0	1	0	B
6580a	0	0	1	1	0	1	0	1	0	N
6582a	1	0	1	1	0	1	0	1	0	B
6582b	0	0	0	0	0	0	0	0	0	DL
6584a	0	0	1	0	0	1	1	0	0	DL
6584b	0	0	1	0	0	1	0	1	0	B
6588a	1	0	1	0	0	1	0	0	0	B
6589a	1	0	1	0	0	1	0	0	0	B
6591a	0	0	1	0	0	1	0	0	0	B
6593a	0	0	1	0	0	1	0	0	0	DL
6593b	0	0	1	0	0	1	0	0	0	B
6595a	0	0	1	0	0	1	0	0	0	B
6595b	0	0	1	0	0	1	0	0	0	B
6597a	0	0	1	0	0	1	1	0	0	B
6599a	0	0	1	0	0	1	1	0	0	B
6600a	0	0	1	0	0	1	0	0	0	B
6600b	0	0	1	0	0	1	0	0	0	N
6603a	0	0	1	1	0	1	0	0	0	DL
6603b	0	0	1	1	0	1	0	0	0	DL
6605a	0	0	1	0	0	1	1	0	0	B
6605b	1	0	1	0	0	1	0	1	0	N
6607a	1	0	1	0	0	1	0	0	0	B
6610a	1	0	1	0	0	1	1	0	0	B
6614a	1	0	1	1	0	1	0	0	0	B
6614b	1	0	1	0	0	1	0	0	0	B
6615a	1	0	1	0	0	1	0	0	0	B
6617a	1	0	1	0	0	1	0	0	0	B
6618a	1	0	1	0	0	1	0	0	0	B
6618b	1	0	1	0	0	1	0	0	0	N
6619a	1	0	1	0	0	1	0	0	0	B
6626a	0	0	1	0	0	1	1	0	0	B
6631a	0	0	1	0	0	1	0	0	0	N
6632a	1	0	1	0	0	1	0	0	0	B
6632b	0	0	1	0	0	1	0	0	0	B
6635a	1	0	1	0	0	0	0	1	0	DL
6638a	0	0	1	0	0	1	0	1	0	DL
6640a	0	0	1	0	0	1	0	0	0	DL
6640b	0	0	1	0	0	1	0	0	0	B
6644a	0	0	1	0	0	1	0	0	0	DL
6646a	1	0	1	0	0	1	0	0	0	DL
6647a	1	0	1	1	0	1	0	0	0	B
6648a	0	0	1	0	0	1	0	0	0	B
6656a	1	0	1	0	0	0	0	1	0	B
6657a	1	0	1	0	0	0	1	0	0	B
6658a	1	0	1	0	0	1	0	1	0	B
6659a	0	0	1	0	0	0	0	1	0	B
6665a	0	0	1	0	0	1	1	1	0	B
6669a	0	0	1	0	0	1	0	0	0	B
6669b	0	0	1	0	0	1	0	1	0	B
6671a	0	0	1	0	0	1	0	0	0	DL
6671b	0	0	1	0	0	1	0	0	0	B
6674a	1	0	1	0	0	0	1	0	0	S
6675a	1	0	1	0	0	1	0	1	0	B
6678a	1	0	1	0	0	1	1	0	0	DL
6678b	0	0	1	0	0	1	0	1	0	DL
6683a	1	0	1	1	0	1	0	1	0	B
6683b	0	0	1	1	0	1	1	0	0	B
6684a	0	0	1	0	0	1	0	0	0	B
6684b	0	0	1	0	0	1	0	0	0	N
6687a	0	0	1	0	0	1	0	0	0	B
6687b	0	0	1	0	0	1	0	0	0	B
6688a	1	0	1	0	0	1	0	0	0	B
6692a	0	0	1	1	0	0	1	1	0	B
6694a	0	0	1	0	0	1	1	1	0	B
6695a	0	0	1	0	0	1	1	1	0	DL
6696a	0	0	1	0	0	1	0	1	0	B
6697a	0	0	1	0	0	1	0	0	1	B
6697b	0	0	1	0	0	1	0	0	1	B
6698a	0	0	1	0	0	1	0	0	0	B
6698b	0	0	1	0	0	1	0	1	0	DL
6700a	0	0	1	0	0	1	1	0	0	B
6701a	0	0	1	1	0	1	1	0	0	B
6711a	0	0	1	0	0	1	1	1	0	B
6714a	0	0	1	0	0	1	0	0	0	B
6715a	1	0	1	1	0	1	0	0	0	B
6715b	1	0	1	1	0	1	0	0	0	B
6717a	0	0	1	0	0	1	0	1	0	B
6720a	0	0	1	0	0	1	1	0	0	DL
6720b	0	0	1	0	0	1	0	1	0	DL
6721a	1	0	1	0	0	1	0	0	0	B
6723a	0	0	1	1	0	1	0	0	0	B
6723b	0	0	1	1	0	1	0	0	0	DL
6725a	0	0	1	0	0	1	0	0	0	B
6725b	0	0	1	0	0	1	0	0	0	B
6728a	0	0	1	0	0	1	1	0	0	B
6731a	0	0	1	0	0	1	1	0	0	B
6733a	0	0	1	0	0	1	1	0	0	B
6735a	0	0	1	0	0	1	0	0	1	B
6736a	0	0	1	0	0	1	0	0	0	B
6738a	0	0	1	0	0	1	0	0	0	B
6738b	0	0	1	0	0	1	0	0	0	N
6742a	0	0	1	1	0	1	0	0	0	B
6745a	0	0	1	0	0	1	0	0	0	B
6746a	1	0	1	1	0	1	0	0	0	B
6746b	1	0	1	0	0	1	0	0	0	B
6747a	0	0	1	0	0	1	0	0	0	B
6748a	0	0	1	0	0	1	1	0	0	B
6748b	0	0	1	0	0	1	0	1	0	N
6750a	0	0	1	0	0	1	0	1	0	DL
6752a	0	0	1	0	0	1	0	0	0	B
6754a	0	0	1	0	0	1	0	0	0	B
6754b	0	0	1	0	0	1	0	0	0	B
6757a	0	0	1	1	0	1	0	0	0	B
6757b	0	0	1	1	0	1	0	0	0	B
6758a	1	0	1	0	0	1	0	0	0	B
6760a	1	0	1	0	0	1	0	0	0	B
6761a	1	0	1	0	0	0	0	0	1	B
6762a	1	0	1	0	0	1	0	0	0	B
6765a	1	0	1	0	0	1	0	0	0	DL
6766a	0	0	1	0	0	1	0	1	0	DL
6768a	0	0	1	0	0	1	1	0	0	B
6769a	0	0	1	1	0	1	0	1	0	B
6770a	0	0	1	0	0	1	0	1	0	B
6771a	1	0	1	0	0	1	0	0	0	B
6772a	1	0	1	0	0	1	0	1	0	B
6773a	0	0	1	0	0	1	1	0	0	B
6775a	0	0	1	1	0	1	0	0	0	B
6775b	1	0	1	1	0	1	0	0	0	B
6777a	0	0	1	0	0	1	0	0	0	DL
6778a	0	0	1	0	0	1	0	1	0	B
6781a	0	0	1	1	0	1	1	0	0	B
6789a	1	0	1	0	0	1	0	0	0	B
6791a	1	0	1	0	0	1	0	0	0	B
6799a	1	0	1	0	0	1	0	0	0	B
6800a	1	0	1	0	0	1	0	0	0	B
6802a	1	0	1	1	0	1	0	0	0	B
6802b	1	0	1	1	0	1	0	0	0	B
6804a	0	0	1	0	0	1	0	0	0	B
6804b	0	0	1	0	0	1	0	0	0	B
6805a	0	0	1	0	0	1	0	0	0	B
6810a	0	0	1	0	0	1	1	0	0	B
6812a	0	0	1	0	0	1	0	1	0	B
6813a	1	0	1	0	0	1	0	0	0	B
6813b	1	0	1	1	0	1	0	0	0	B
6814a	0	0	1	0	0	1	0	0	0	B
6814b	0	0	1	0	0	1	0	0	0	B
6816a	0	0	1	0	0	1	1	0	0	B
6819a	0	0	1	1	0	0	0	1	0	DL
6819b	1	0	1	1	0	0	1	0	0	DL
6822a	1	0	1	0	0	1	0	0	0	B
6824a	0	0	1	0	0	1	0	0	0	B
6825a	0	0	1	1	0	1	0	0	0	B
6825b	1	0	1	1	0	1	0	0	0	B
6830a	0	0	1	0	0	1	1	0	0	B
6833a	1	0	1	1	0	1	0	0	0	B
6833b	1	0	1	1	0	1	0	0	0	B
6834a	0	0	1	0	0	1	0	0	0	B
6834b	0	0	1	0	0	1	0	0	0	B
6840a	0	0	0	0	0	0	0	0	0	B
6843a	0	0	1	0	0	1	0	0	0	B
6843b	1	0	1	0	0	1	0	0	0	B
6845a	0	0	1	0	0	1	0	0	0	DL
6847a	1	0	1	0	0	0	1	0	0	B
6851a	1	0	1	0	0	0	1	0	0	B
6855a	0	0	1	1	0	1	0	0	0	B
6855b	1	0	1	1	0	1	0	0	0	B
6857a	1	0	1	1	0	1	0	0	0	B
6857b	0	0	1	1	0	1	0	0	0	DL
6862a	1	0	1	0	0	1	0	0	0	B
6863a	0	0	1	0	0	1	0	0	0	B
6863b	0	0	1	0	0	1	0	0	0	B
6865a	0	0	1	0	0	1	0	0	0	B
6868a	1	0	1	0	0	1	0	0	0	B
6869a	0	0	1	0	0	1	0	0	0	B
6870a	0	0	1	0	0	1	0	0	0	B
6875a	1	0	1	1	0	1	0	0	0	B
6877a	1	0	1	0	0	1	0	0	0	B
6879a	0	0	1	0	0	1	0	0	0	B
6879b	0	0	1	0	0	1	0	0	0	B
6880a	1	0	1	1	0	1	0	0	0	B
6880b	1	0	1	1	0	1	0	0	0	B
6884a	1	0	1	0	0	1	0	0	0	B
6885a	0	0	1	0	0	1	0	0	0	B
6887a	0	0	1	0	0	1	0	0	0	B
6890a	0	0	1	0	0	1	0	0	0	B
6890b	0	0	1	0	0	1	0	0	0	B
6894a	0	0	1	0	0	1	1	1	0	B
6896a	0	0	1	0	0	1	0	1	0	DL
6897a	0	0	1	0	0	1	0	0	0	B
6899a	0	0	1	0	0	1	0	0	0	DL
6899b	0	0	1	0	0	1	0	0	0	DL
6901a	0	0	1	0	0	1	0	0	0	B
6902a	0	0	1	0	0	1	0	0	0	DL
6902b	0	0	1	1	0	1	0	0	0	DL
6903a	0	0	1	0	0	1	0	0	0	B
6905a	0	0	1	0	0	1	0	0	0	B
6907a	0	0	1	0	0	1	1	0	0	DL
6913a	1	0	1	0	0	1	1	0	0	B
6914a	0	0	1	0	0	1	1	0	0	B
6918a	0	0	1	0	0	1	0	0	0	B
6918b	0	0	1	0	0	1	0	0	0	B
6919a	0	0	1	0	0	1	0	0	1	DL
6920a	0	0	1	0	0	1	1	0	0	B
6921a	0	0	1	0	0	0	0	1	0	B
6922a	0	0	1	0	0	1	0	1	0	B
6923a	0	0	1	1	0	1	0	1	0	DL
6924a	0	0	1	0	0	1	1	0	0	B
6927a	1	0	1	0	0	1	0	0	0	B
6927b	1	0	1	1	0	1	0	0	0	B
6931a	0	0	1	0	0	0	1	0	0	DL
6934a	0	0	1	0	0	0	1	0	0	B
6940a	0	0	1	0	0	1	1	0	0	B
6942a	0	0	1	0	0	1	0	1	0	B
6945a	0	0	1	0	0	1	0	1	0	B
6946a	0	0	1	0	0	1	0	0	0	B
6946b	0	0	1	0	0	1	0	0	0	B
6947a	0	0	0	0	0	0	0	0	0	DL
6947b	1	0	1	1	0	1	0	0	0	B
6948a	0	0	1	0	0	1	0	0	0	B
6948b	0	0	1	0	0	1	0	0	0	DL
6950a	0	0	1	0	0	1	0	0	0	B
6957a	0	0	1	0	0	1	0	0	0	B
6957b	0	0	1	0	0	1	0	0	0	B
6958a	0	0	1	0	0	1	1	0	0	B
6966a	1	0	1	0	0	1	1	0	0	B
6968a	0	0	1	0	0	1	0	0	0	DL
6968b	0	0	1	0	0	1	0	0	0	B
6969a	1	0	1	1	0	1	0	0	0	B
6969b	1	0	1	1	0	1	0	0	0	B
6970a	0	0	1	0	0	1	0	0	0	B
6974a	1	0	1	1	0	1	0	0	0	B
6974b	1	0	1	1	0	1	1	0	0	DL
6975a	0	0	1	0	0	1	1	0	0	B
6978a	0	0	1	0	0	1	1	0	0	B
6979a	0	0	1	0	0	1	0	0	0	DL
6979b	0	0	1	0	0	1	0	0	0	B
6980a	0	0	1	0	0	1	0	0	0	B
6981a	0	0	1	0	0	1	0	0	0	B
6981b	0	0	1	0	0	1	0	0	0	B
6982a	0	0	1	1	0	1	0	0	0	B
6982b	0	0	1	1	0	1	0	0	0	B
6983a	0	0	1	0	0	1	0	0	0	B
6987a	0	0	1	0	0	1	0	0	0	B
6991a	0	0	1	0	0	1	0	0	1	B
6991b	0	0	1	0	0	1	0	0	1	B
6992a	1	0	1	0	0	1	0	0	0	B
6993a	0	0	1	0	0	0	0	1	0	B
6994a	0	0	0	0	0	0	0	0	0	B
6995a	0	0	1	0	0	1	1	0	0	B
6996a	0	0	1	0	0	1	0	0	0	B
6997a	0	0	1	0	0	1	0	0	0	B
6997b	0	0	1	0	0	1	0	0	0	B
6998a	0	0	1	1	0	1	0	0	0	B
6998b	1	0	1	1	0	1	0	0	0	B
7000a	1	0	1	1	0	1	0	0	0	B
7000b	1	0	1	1	0	1	0	0	0	B
7001a	0	0	1	0	0	1	1	1	0	B
7004a	0	0	1	1	0	0	1	0	0	B
7005a	0	0	1	0	0	1	1	0	0	B
7006a	0	0	1	0	0	1	0	0	0	B
7006b	0	0	1	0	0	1	0	0	0	B
7008a	0	0	1	0	0	1	0	0	0	B
7008b	0	0	1	0	0	1	0	0	0	B
7009a	0	0	1	1	0	1	0	0	0	B
7009b	0	0	1	1	0	1	0	0	0	B
7013a	0	0	1	0	0	1	0	0	1	B
7016a	1	0	1	1	0	1	0	0	0	B
7016b	1	0	1	1	0	1	0	0	0	B
7019a	0	0	1	0	0	1	1	0	0	B
7019b	0	0	1	0	0	1	0	1	0	DL
7020a	1	0	1	0	0	0	0	1	0	B
7021a	1	0	1	0	0	0	1	0	0	B
7022a	1	0	1	0	0	0	1	0	0	B
7025a	1	0	1	0	0	0	0	1	0	B
7026a	0	0	1	0	0	1	0	0	0	B
7026b	0	0	1	0	0	1	0	0	0	B
7028a	0	0	1	0	0	1	0	0	0	B
7028b	0	0	1	0	0	1	0	0	0	B
7035a	0	0	1	0	0	1	0	0	0	B
7035b	0	0	1	0	0	1	0	0	0	B
7040a	1	0	1	0	0	1	0	1	0	B
7045a	0	0	1	0	0	1	1	0	0	B
7054a	0	0	1	0	0	1	1	1	0	B
7056a	1	0	1	0	0	1	0	0	0	DL
7058a	0	0	1	1	0	1	0	0	0	B
7058b	0	0	1	1	0	1	0	0	0	B
7060a	0	0	1	1	0	1	0	0	0	B
7061a	0	0	1	0	0	1	0	1	0	B
7063a	0	0	1	0	0	1	0	0	0	B
7066a	0	0	1	0	0	1	0	0	0	DL
