pair_ID	GoldLabel	complexCtxs	contraCost	VER	ANTIVER	AVER	EQUALS	SUPER	SUB	DIS	GKR4NLILabel
5610a	N	0	0	1	0	0	0	0	1	0	N
5612a	N	1	0	1	0	0	1	0	0	0	N
5613a	N	1	0	1	0	0	1	0	0	0	N
5614a	N	1	0	1	0	0	1	0	0	0	N
5615a	E	0	0	1	0	0	1	0	0	0	E
5615b	E	0	0	1	0	0	1	0	0	0	E
5617a	N	0	0	1	0	0	1	1	0	0	N
5617b	E	0	0	1	0	0	1	0	1	0	E
5618a	C	0	0	1	0	0	1	0	0	1	C
5618b	C	0	0	1	0	0	1	0	0	1	C
5619a	N	0	0	1	0	0	1	1	1	0	N
5620a	N	0	0	1	0	0	1	0	1	1	N
5621a	E	0	0	1	0	0	1	0	1	0	E
5623a	E	0	0	1	0	0	1	0	1	0	E
5624a	E	0	0	1	0	0	1	0	0	0	E
5624b	E	0	0	1	0	0	1	0	0	0	E
5627a	C	1	0	1	1	0	1	0	0	0	C
5627b	C	0	0	1	1	0	1	0	0	0	C
5632a	N	1	0	1	0	0	0	0	1	0	N
5633a	E	0	0	1	0	0	1	0	0	0	E
5633b	E	0	0	1	0	0	1	0	0	0	E
5634a	N	0	0	1	0	0	1	0	0	0	N
5637a	E	1	0	1	0	0	1	0	0	0	E
5640a	N	1	0	1	0	0	1	0	0	0	N
5641a	E	1	0	1	0	0	1	0	0	0	N
5642a	E	0	0	1	0	0	1	0	0	0	E
5642b	E	0	0	1	0	0	1	0	0	0	N
5643a	C	0	0	0	0	0	0	0	0	0	N
5643b	C	0	0	0	0	0	0	0	0	0	N
5645a	C	1	0	1	1	0	1	0	0	0	C
5645b	C	1	0	1	1	0	1	0	0	0	C
5646a	E	0	0	1	0	0	1	0	0	0	E
5647a	N	0	0	1	1	0	1	1	0	0	N
5647b	C	1	0	1	1	0	1	1	1	0	C
5651a	N	0	0	1	0	0	1	0	0	0	N
5653a	E	0	0	1	0	0	1	0	1	0	E
5656a	N	0	0	1	1	0	1	0	0	0	N
5659a	N	0	0	1	0	0	1	0	0	0	N
5663a	N	0	0	1	0	0	1	0	0	0	N
5664a	N	1	0	1	0	0	1	0	0	0	N
5668a	N	1	0	1	0	0	1	0	0	0	N
5671a	E	0	0	1	0	0	1	0	1	0	E
5676a	N	0	0	1	0	0	1	0	0	0	N
5677a	E	0	0	1	0	0	1	0	0	0	E
5677b	E	0	0	1	0	0	1	0	0	0	E
5678a	N	0	0	1	0	0	1	1	0	0	N
5678b	E	0	0	1	0	0	1	0	1	0	E
5679a	C	0	0	1	0	0	1	0	0	1	C
5679b	C	0	0	1	0	0	1	0	0	1	C
5680a	E	0	0	1	0	0	1	0	0	0	E
5680b	E	0	0	1	0	0	1	0	0	0	E
5683a	N	1	0	1	1	0	1	0	0	0	N
5691a	N	0	0	1	0	0	1	1	0	0	N
5693a	N	0	0	1	0	0	1	0	0	0	N
5694a	N	0	0	1	1	0	1	0	0	0	N
5695a	N	0	0	1	0	0	1	0	0	0	N
5696a	E	0	0	1	0	0	1	0	0	0	E
5696b	E	0	0	1	0	0	1	0	0	0	E
5697a	C	0	0	1	1	0	1	0	0	0	C
5697b	C	0	0	1	1	0	1	0	0	0	C
5701a	C	1	0	1	0	0	1	0	0	0	N
5710a	C	0	0	1	1	0	1	0	0	0	C
5710b	C	0	0	1	0	0	1	0	1	0	C
5712a	C	1	0	1	0	0	1	0	0	0	N
5725a	E	0	0	1	0	0	1	0	0	0	E
5725b	E	0	0	1	0	0	1	0	0	0	E
5728a	N	0	0	1	1	0	1	0	0	0	N
5732a	E	0	0	1	0	0	1	0	0	0	E
5733a	N	0	0	1	0	0	1	0	1	0	E
5736a	N	0	0	1	0	0	0	1	0	1	C
5737a	N	1	0	1	0	0	0	0	0	1	N
5739a	N	1	0	1	0	0	0	0	0	1	N
5740a	N	0	0	1	0	0	0	1	0	1	C
5741a	E	0	0	1	0	0	1	0	1	0	E
5742a	C	1	0	1	1	0	1	0	0	0	C
5742b	C	1	0	1	1	0	1	0	0	0	C
5744a	C	1	0	1	1	0	1	0	0	0	C
5744b	C	1	0	1	0	0	1	0	0	0	C
5749a	N	0	0	1	0	0	1	0	1	0	E
5750a	E	0	0	1	0	0	1	0	0	0	N
5750b	E	0	0	1	0	0	1	0	0	0	N
5751a	C	0	0	1	1	0	1	0	0	0	C
5751b	C	0	0	1	1	0	1	0	0	0	C
5752a	E	0	0	1	0	0	1	0	1	0	E
5753a	C	1	0	1	1	0	1	0	0	0	C
5753b	C	1	0	1	0	0	1	0	0	0	C
5755a	N	1	0	1	0	0	1	0	0	0	N
5756a	N	0	0	0	0	0	0	0	0	0	N
5758a	N	1	0	1	0	0	1	0	0	0	N
5761a	E	0	0	1	0	0	1	0	0	0	E
5762a	E	0	0	1	0	0	1	0	0	0	E
5762b	E	0	0	1	0	0	1	0	0	0	E
5764a	N	1	0	1	0	0	1	0	0	0	N
5765a	N	1	0	1	0	0	0	0	0	1	N
5768a	N	1	0	1	0	0	1	0	0	0	N
5770a	E	0	0	1	0	0	1	0	0	0	E
5770b	E	0	0	1	0	0	1	0	0	0	E
5772a	E	0	0	1	0	0	1	0	1	0	E
5773a	C	1	0	1	1	0	1	0	0	0	C
5773b	C	1	0	1	0	0	1	0	0	0	C
5776a	E	0	0	1	0	0	1	0	0	0	E
5777a	C	1	0	1	1	0	1	0	0	0	C
5777b	C	1	0	1	1	0	1	0	0	0	C
5779a	N	0	0	1	0	0	1	1	0	0	N
5779b	E	0	0	1	0	0	1	0	1	0	E
5788a	E	0	0	1	0	0	1	0	0	0	E
5788b	E	0	0	1	0	0	1	0	0	0	E
5791a	C	0	0	1	0	0	1	0	0	1	C
5791b	C	0	0	1	0	0	1	0	0	1	C
5792a	E	0	0	1	0	0	1	1	0	0	N
5792b	E	0	0	1	0	0	1	0	1	0	E
5794a	E	0	0	1	0	0	1	0	1	0	E
5794b	E	0	0	1	0	0	1	1	0	0	N
5797a	E	0	0	1	0	0	1	0	1	0	E
5801a	N	1	0	1	0	0	1	0	0	0	N
5810a	N	1	0	1	0	0	1	0	0	0	N
5811a	N	1	0	1	0	0	0	1	0	0	N
5812a	N	1	0	1	0	0	1	0	0	0	N
5813a	N	1	0	1	0	0	0	0	0	1	N
5815a	N	0	0	1	0	0	1	1	0	0	N
5815b	E	0	0	1	0	0	1	0	1	0	E
5816a	C	0	0	1	0	0	1	0	0	1	C
5816b	C	0	0	1	0	0	1	0	0	1	C
5819a	N	1	0	1	0	0	1	0	0	0	N
5820a	N	1	0	1	0	0	1	0	0	0	N
5821a	N	0	0	1	0	0	0	1	0	0	N
5822a	N	1	0	1	0	0	0	0	0	1	N
5823a	N	1	0	1	0	0	1	0	0	0	N
5824a	E	0	0	1	0	0	1	0	0	0	E
5824b	E	0	0	1	0	0	1	0	0	0	E
5825a	C	0	0	1	0	0	1	0	0	1	C
5825b	C	0	0	1	0	0	1	0	0	1	C
5828a	N	0	0	1	0	0	1	0	0	0	N
5829a	N	0	0	1	1	0	1	0	0	0	N
5834a	C	1	0	1	1	0	1	0	0	0	C
5834b	C	1	0	1	0	0	1	0	0	0	C
5835a	E	0	0	1	0	0	1	0	0	0	E
5835b	E	0	0	1	0	0	1	0	0	0	E
5839a	N	1	0	1	0	0	1	0	0	0	N
5841a	N	1	0	1	0	0	1	0	0	0	N
5842a	E	0	0	1	0	0	1	0	1	0	E
5845a	C	0	0	1	1	0	1	0	0	0	C
5845b	C	1	0	1	1	0	1	0	0	0	C
5847a	C	1	0	1	1	0	1	0	0	0	C
5847b	C	0	0	1	1	0	1	0	0	0	C
5851a	E	0	0	1	0	0	1	0	0	0	E
5851b	E	0	0	1	0	0	1	0	0	0	E
5852a	C	0	0	1	0	0	1	0	0	1	C
5852b	C	0	0	1	0	0	1	0	0	1	C
5853a	E	0	0	1	0	0	1	0	1	0	E
5855a	E	1	0	1	0	0	1	0	1	0	N
5857a	N	1	0	1	0	0	1	0	0	0	N
5859a	N	1	0	1	0	0	1	0	0	0	N
5860a	E	0	0	1	0	0	1	0	0	0	N
5861a	C	0	0	1	1	0	1	0	0	0	C
5861b	C	0	0	1	1	0	1	0	0	0	C
5864a	E	1	0	1	0	0	1	0	0	0	N
5865a	N	1	0	1	0	0	1	0	0	1	N
5867a	N	0	0	1	1	0	1	0	0	0	C
5867b	C	0	0	1	1	0	1	0	0	0	C
5875a	E	0	0	1	0	0	1	0	0	0	E
5875b	E	0	0	1	0	0	1	0	0	0	E
5876a	C	1	0	1	0	0	0	0	1	0	N
5879a	N	0	0	1	0	0	1	0	0	0	N
5882a	N	1	0	1	0	0	1	0	0	0	N
5883a	N	1	0	1	0	0	1	0	0	0	N
5885a	N	1	0	1	0	0	1	0	0	0	N
5886a	N	1	0	1	0	0	0	1	0	0	N
5887a	E	0	0	1	0	0	1	0	0	0	E
5890a	N	0	0	1	0	0	1	0	0	1	C
5894a	N	1	0	1	0	0	0	1	0	0	N
5895a	N	0	0	1	0	0	0	1	1	0	N
5898a	E	0	0	1	0	0	1	0	1	0	N
5899a	C	1	0	1	1	0	1	0	0	0	C
5899b	C	1	0	1	1	0	1	0	0	0	C
5900a	N	0	0	1	0	0	1	0	1	0	N
5901a	C	0	0	1	1	0	1	1	0	0	N
5902a	E	0	0	1	0	0	1	1	1	0	N
5905a	E	0	0	1	0	0	1	0	0	0	E
5905b	E	0	0	1	0	0	1	0	0	0	E
5906a	C	0	0	1	1	0	1	0	0	0	C
5906b	C	1	0	1	1	0	1	0	0	0	C
5907a	N	0	0	1	0	0	1	0	0	0	N
5911a	N	0	0	1	0	0	1	1	1	0	N
5918a	N	0	0	0	0	0	0	0	0	0	N
5919a	N	0	0	0	0	0	0	0	0	0	N
5922a	N	0	0	0	0	0	0	0	0	0	N
5923a	N	0	0	1	0	0	1	0	1	0	N
5928a	N	0	0	1	0	0	1	0	1	0	N
5931a	N	0	0	1	0	0	1	0	1	0	N
5936a	N	1	0	1	0	0	0	0	1	0	N
5937a	C	0	0	1	1	0	1	1	0	0	C
5937b	C	1	0	1	1	0	1	0	1	0	C
5941a	E	0	0	1	0	0	1	0	0	0	E
5941b	E	0	0	1	0	0	1	0	0	0	E
5943a	E	1	0	1	0	0	1	0	0	0	N
5943b	E	1	0	1	0	0	1	0	0	0	E
5944a	N	1	0	1	0	0	1	0	0	0	N
5947a	N	0	0	1	0	0	1	0	1	0	N
5952a	E	0	0	1	0	0	1	0	0	0	E
5952b	E	0	0	1	0	0	1	0	0	0	E
5956a	N	1	0	1	0	0	1	0	0	0	N
5960a	N	1	0	1	0	0	1	0	0	0	N
5964a	E	0	0	1	0	0	1	0	0	0	E
5964b	E	0	0	1	0	0	1	0	0	0	N
5965a	C	1	0	1	1	0	1	0	0	0	C
5965b	C	1	0	1	1	0	1	0	0	0	C
5966a	N	1	0	1	0	0	1	0	1	0	N
5968a	N	0	0	1	0	0	1	1	0	0	N
5970a	N	0	0	1	0	0	1	0	1	0	N
5975a	E	0	0	1	0	0	1	0	0	0	E
5975b	E	0	0	1	0	0	1	0	0	0	E
5976a	C	1	0	1	1	0	1	0	0	0	C
5976b	C	1	0	1	1	0	1	0	0	0	C
5977a	N	0	0	1	0	0	1	0	0	0	N
5978a	N	1	0	1	1	0	1	1	0	0	N
5978b	C	0	0	1	1	0	1	0	0	0	N
5979a	N	1	0	1	0	0	1	1	1	0	N
5982a	N	0	0	1	0	0	1	1	0	0	N
5983a	E	0	0	1	0	0	1	0	0	0	E
5983b	E	0	0	1	0	0	1	0	0	0	E
5986a	N	0	0	1	0	0	1	0	0	0	E
5987a	N	1	0	1	0	0	1	0	0	0	N
5988a	N	0	0	1	0	0	1	1	0	0	N
5989a	N	0	0	1	0	0	1	0	1	0	N
5990a	N	1	0	1	0	0	1	1	0	0	N
5991a	N	0	0	1	0	0	1	1	0	0	N
5992a	N	0	0	1	0	0	1	0	1	0	N
5996a	E	0	0	1	0	0	1	0	1	0	E
5996b	E	0	0	1	0	0	1	1	0	0	N
6000a	N	1	0	1	0	0	1	0	0	0	N
6006a	E	0	0	1	0	0	1	0	0	0	E
6006b	E	0	0	1	0	0	1	0	0	0	E
6007a	C	1	0	1	1	0	1	0	0	0	C
6007b	C	1	0	1	1	0	1	0	0	0	C
6014a	E	0	0	1	0	0	1	0	0	0	E
6014b	E	0	0	1	0	0	1	0	0	0	E
6015a	N	0	0	1	0	0	1	0	1	0	N
6017a	N	0	0	1	0	0	1	0	0	0	N
6017b	E	0	0	1	0	0	1	0	0	0	E
6020a	N	0	0	1	0	0	1	0	1	0	N
6022a	N	0	0	1	0	0	1	0	1	0	N
6028a	C	1	0	1	0	0	1	0	0	0	E
6030a	N	1	0	1	0	0	0	0	1	0	N
6032a	N	1	0	1	0	0	0	0	1	0	N
6035a	C	1	0	1	1	0	1	0	0	0	C
6035b	C	1	0	1	1	0	1	0	0	0	C
6037a	C	1	0	1	1	0	1	0	0	0	C
6037b	C	1	0	1	0	0	1	0	0	0	C
6038a	N	1	0	1	0	0	1	0	0	0	N
6041a	N	1	0	1	0	0	1	0	0	0	N
6044a	N	1	0	1	0	0	1	0	0	0	N
6045a	E	0	0	1	0	0	1	0	0	0	E
6045b	E	0	0	1	0	0	1	0	0	0	E
6050a	N	1	0	1	0	0	1	0	0	0	E
6051a	N	1	0	1	0	0	1	0	0	0	N
6052a	N	1	0	1	0	0	1	0	0	0	N
6053a	N	1	0	1	0	0	1	0	0	0	N
6054a	E	0	0	1	0	0	1	0	0	0	E
6056a	E	0	0	1	0	0	1	1	0	0	N
6056b	E	0	0	1	0	0	1	0	1	0	N
6060a	N	1	0	1	0	0	1	0	0	0	N
6061a	N	1	0	1	0	0	1	0	0	0	N
6065a	E	0	0	1	0	0	1	1	0	0	N
6065b	E	0	0	1	0	0	1	0	0	0	E
6068a	N	1	0	1	0	0	0	1	0	0	N
6072a	N	1	0	1	0	0	0	1	0	0	N
6075a	N	0	0	1	0	0	1	0	0	1	C
6077a	C	1	0	1	1	0	1	0	0	0	C
6077b	C	0	0	1	1	0	1	0	0	0	C
6080a	E	0	0	1	0	0	1	0	0	0	N
6082a	E	0	0	1	0	0	1	0	0	0	N
6083a	E	0	0	1	0	0	1	0	0	0	E
6083b	E	0	0	1	0	0	1	0	0	0	E
6084a	N	0	0	1	0	0	1	0	1	0	E
6084b	C	0	0	1	0	0	1	1	0	0	N
6085a	E	0	0	1	0	0	1	0	0	0	N
6085b	E	0	0	1	0	0	1	0	0	0	N
6086a	C	1	0	1	1	0	1	0	0	0	C
6086b	C	1	0	1	1	0	1	0	0	0	C
6088a	N	1	0	1	0	0	1	0	0	0	N
6092a	E	0	0	1	0	0	1	0	1	0	N
6093a	N	0	0	1	0	0	1	0	1	1	N
6093b	C	0	0	1	0	0	1	1	0	1	N
6095a	C	0	0	1	1	0	1	0	0	0	C
6095b	C	0	0	1	1	0	1	0	0	0	C
6096a	E	0	0	1	0	0	1	0	1	0	N
6098a	N	0	0	1	0	0	1	0	0	0	N
6099a	N	0	0	1	0	0	1	0	0	1	N
6101a	E	1	0	1	0	0	1	0	0	0	E
6101b	E	1	0	1	0	0	1	0	0	0	N
6103a	N	0	0	1	0	0	1	1	0	0	N
6104a	E	0	0	1	0	0	1	0	0	0	E
6105a	C	1	0	1	0	0	1	0	0	0	C
6105b	C	1	0	1	1	0	1	0	0	0	C
6108a	N	1	0	1	1	0	1	1	0	0	C
6112a	N	0	0	1	0	0	1	0	1	0	N
6117a	N	1	0	1	0	0	1	0	0	0	N
6117b	C	1	0	1	0	0	1	0	0	0	N
6120a	N	0	0	1	0	0	1	0	0	1	N
6122a	N	0	0	1	0	0	1	0	0	0	E
6123a	E	0	0	1	0	0	1	0	0	0	N
6127a	N	0	0	1	0	0	1	0	0	0	N
6128a	N	0	0	1	0	0	1	0	0	0	N
6133a	N	0	0	1	0	0	1	0	0	0	N
6135a	E	0	0	1	0	0	1	0	0	0	E
6135b	E	1	0	1	0	0	1	0	0	0	N
6136a	C	0	0	1	1	0	1	0	0	0	C
6136b	C	1	0	1	1	0	1	0	0	0	C
6137a	N	0	0	1	0	0	1	0	0	0	E
6144a	C	0	0	1	0	0	1	1	0	0	N
6145a	E	0	0	1	0	0	1	1	0	0	N
6145b	E	0	0	1	0	0	1	1	0	0	N
6147a	N	1	0	1	0	0	1	1	1	0	N
6150a	N	0	0	1	0	0	1	1	1	0	N
6152a	E	0	0	1	0	0	1	0	0	0	E
6154a	E	0	0	1	0	0	1	0	0	0	E
6154b	E	0	0	1	0	0	1	0	0	0	E
6155a	C	1	0	1	0	0	1	0	0	0	N
6157a	N	0	0	1	0	0	0	1	1	0	N
6159a	N	1	0	1	0	0	0	1	0	0	N
6160a	N	0	0	1	0	0	0	1	1	0	N
6161a	E	0	0	1	0	0	1	0	0	0	N
6161b	E	0	0	1	0	0	1	0	0	0	N
6164a	C	0	0	0	0	0	0	0	0	0	N
6164b	C	0	0	0	0	0	0	0	0	0	N
6169a	N	0	0	1	0	0	1	0	0	0	E
6170a	E	0	0	1	0	0	1	0	0	0	E
6170b	E	0	0	1	0	0	1	0	0	0	N
6171a	C	0	0	1	1	0	1	0	0	0	C
6171b	C	1	0	1	0	0	1	0	0	0	C
6174a	C	1	0	1	0	0	1	0	0	0	N
6174b	C	1	0	1	0	0	1	0	0	0	N
6175a	N	1	0	1	0	0	1	0	0	0	N
6176a	N	0	0	1	0	0	0	0	1	0	N
6178a	N	0	0	0	0	0	0	0	0	0	N
6179a	E	0	0	1	0	0	0	1	0	0	N
6180a	N	1	0	1	1	0	0	0	1	0	N
6183a	E	0	0	1	0	0	1	0	0	0	E
6185a	E	1	0	1	0	0	1	0	0	0	E
6185b	E	1	0	1	0	0	1	0	0	0	E
6186a	C	1	0	1	1	0	1	0	0	0	C
6186b	C	1	0	1	0	0	1	0	0	0	C
6187a	N	0	0	1	0	0	1	0	0	0	N
6188a	N	0	0	1	1	0	1	0	0	0	N
6191a	N	1	0	1	0	0	1	0	0	0	N
6193a	C	1	0	1	1	0	1	0	0	0	C
6193b	C	0	0	1	1	0	1	0	0	0	C
6194a	E	0	0	1	0	0	1	0	0	0	E
6194b	E	0	0	1	0	0	1	0	0	0	E
6195a	E	0	0	1	0	0	1	1	0	0	N
6197a	N	0	0	1	0	0	1	1	0	0	N
6198a	N	0	0	1	0	0	1	1	0	0	N
6199a	N	1	0	1	1	0	0	0	1	0	N
6200a	N	0	0	1	0	0	1	1	0	0	N
6202a	C	1	0	1	0	0	1	0	0	0	N
6202b	C	1	0	1	0	0	1	0	0	0	N
6212a	E	0	0	1	0	0	1	0	1	0	E
6214a	E	0	0	1	0	0	1	0	0	0	E
6215a	C	1	0	1	0	0	1	0	0	0	C
6215b	C	1	0	1	1	0	1	0	0	0	C
6218a	E	1	0	1	0	0	1	0	0	0	E
6224a	C	1	0	1	1	0	1	0	0	0	C
6224b	C	1	0	1	1	0	1	0	0	0	C
6225a	N	1	0	1	0	0	1	1	0	0	N
6232a	E	0	0	1	0	0	1	0	0	0	N
6232b	N	0	0	1	0	0	1	0	0	0	E
6233a	N	0	0	1	0	0	1	0	1	0	N
6234a	N	0	0	1	0	0	1	0	0	0	N
6236a	N	0	0	1	0	0	1	0	0	0	N
6239a	E	0	0	1	0	0	1	0	0	0	E
6239b	E	0	0	1	0	0	1	0	0	0	E
6241a	E	0	0	1	0	0	1	0	0	0	E
6241b	E	0	0	1	0	0	1	0	0	0	E
6242a	N	0	0	1	0	0	1	1	1	1	N
6243a	N	0	0	1	0	0	1	0	0	0	N
6246a	N	0	0	1	0	0	1	0	0	1	N
6248a	E	0	0	1	0	0	1	0	0	0	E
6248b	E	0	0	1	0	0	1	0	0	0	E
6249a	C	1	0	1	1	0	1	0	0	0	C
6249b	C	1	0	1	1	0	1	0	0	0	C
6250a	E	0	0	1	0	0	1	0	0	0	E
6253a	E	0	0	1	0	0	1	1	0	0	N
6258a	N	0	0	1	0	0	1	1	0	0	N
6259a	E	0	0	1	0	0	1	0	0	0	E
6259b	E	0	0	1	0	0	1	0	0	0	E
6263a	N	0	0	1	0	0	1	0	0	0	E
6266a	C	0	0	1	1	0	1	0	0	0	N
6266b	C	1	0	1	1	0	1	0	0	0	N
6267a	E	0	0	1	0	0	1	0	0	0	N
6272a	N	0	0	1	0	0	1	1	0	0	N
6278a	C	0	0	1	0	0	1	0	0	0	N
6278b	C	1	0	1	0	0	1	0	0	0	N
6288a	E	0	0	1	0	0	1	0	0	0	E
6288b	E	0	0	1	0	0	1	0	0	0	E
6290a	E	0	0	1	0	0	1	0	0	0	N
6290b	E	0	0	1	0	0	1	0	0	0	N
6291a	C	1	0	1	1	0	1	0	0	0	C
6291b	C	1	0	1	1	0	1	0	0	0	C
6292a	N	1	0	1	0	0	1	0	0	0	N
6293a	C	1	0	1	1	0	1	0	1	0	N
6295a	N	1	0	1	1	0	1	0	1	0	C
6297a	E	0	0	1	0	0	1	0	0	0	N
6297b	E	0	0	1	0	0	1	0	0	0	N
6299a	E	0	0	1	0	0	1	0	0	0	E
6299b	E	0	0	1	0	0	1	0	0	0	E
6300a	N	0	0	1	0	0	1	0	0	1	C
6301a	N	0	0	1	0	0	1	0	1	1	N
6302a	N	0	0	1	0	0	1	0	1	1	N
6305a	N	0	0	1	0	0	1	0	1	1	N
6306a	E	0	0	1	0	0	1	0	0	0	E
6306b	E	0	0	1	0	0	1	0	0	0	E
6307a	C	1	0	1	1	0	1	0	0	0	C
6307b	C	1	0	1	0	0	1	0	0	0	C
6308a	E	0	0	1	0	0	1	0	1	0	E
6309a	C	0	0	1	1	0	1	0	0	0	C
6309b	C	0	0	1	1	0	1	0	0	0	C
6310a	N	0	0	1	0	0	0	1	1	0	N
6311a	N	0	0	1	1	0	1	1	1	0	E
6313a	N	1	0	1	1	0	1	0	0	0	N
6316a	C	0	0	1	0	0	1	0	0	0	N
6316b	C	1	0	1	0	0	1	0	0	0	N
6317a	E	0	0	1	0	0	1	0	0	0	E
6317b	E	0	0	1	0	0	1	0	0	0	E
6318a	C	1	0	1	0	0	1	0	0	0	N
6319a	N	0	0	1	0	0	1	0	0	0	N
6321a	N	0	0	1	0	0	1	0	0	0	N
6327a	E	0	0	1	0	0	1	0	0	0	E
6327b	E	0	0	1	0	0	1	0	0	0	E
6334a	N	0	0	1	0	0	1	0	0	0	N
6335a	E	0	0	1	0	0	1	0	0	0	E
6335b	E	0	0	1	0	0	1	0	0	0	E
6336a	C	1	0	1	1	0	1	0	0	0	C
6336b	C	0	0	1	0	0	1	0	0	0	C
6337a	N	1	0	1	0	0	1	0	0	0	E
6338a	E	0	0	1	0	0	1	0	0	0	N
6342a	N	1	0	1	0	0	1	0	0	0	N
6345a	E	0	0	1	0	0	1	0	0	0	N
6346a	E	0	0	1	0	0	1	0	0	0	E
6346b	E	0	0	1	0	0	1	0	0	0	E
6347a	N	0	0	1	0	0	1	0	0	1	C
6348a	E	0	0	1	0	0	1	0	0	0	E
6348b	E	0	0	1	0	0	1	0	0	0	E
6349a	C	1	0	1	1	0	1	0	0	0	C
6349b	C	1	0	1	0	0	1	0	0	0	C
6350a	N	0	0	1	0	0	1	1	1	0	N
6353a	N	0	0	1	0	0	1	1	1	1	N
6357a	E	0	0	1	0	0	1	0	0	0	E
6357b	E	0	0	1	0	0	1	0	1	0	N
6359a	E	0	0	1	0	0	1	0	1	0	E
6360a	N	0	0	1	1	0	1	0	1	0	N
6362a	N	0	0	1	0	0	1	1	0	0	N
6363a	N	0	0	1	0	0	1	1	1	0	N
6366a	E	0	0	1	0	0	1	0	0	0	E
6366b	E	0	0	1	0	0	1	0	0	0	E
6368a	N	1	0	1	0	0	1	0	1	0	E
6370a	N	1	0	1	1	0	1	0	0	0	N
6370b	C	0	0	1	1	0	1	0	0	0	N
6372a	N	0	0	1	0	0	1	0	1	0	N
6373a	N	0	0	1	0	0	1	0	0	0	N
6375a	E	0	0	1	0	0	1	0	1	0	E
6377a	E	0	0	1	0	0	1	0	0	0	E
6377b	E	0	0	1	0	0	1	0	0	0	E
6381a	N	1	0	1	1	0	1	1	1	0	N
6382a	N	0	0	1	0	0	1	1	1	0	N
6385a	N	0	0	1	0	0	1	1	1	0	N
6386a	E	0	0	1	0	0	1	0	0	0	E
6387a	N	0	0	1	0	0	1	0	0	0	E
6390a	N	1	0	1	0	0	1	0	0	0	N
6392a	N	1	0	1	0	0	0	0	1	0	N
6395a	E	0	0	1	0	0	1	0	0	0	N
6395b	E	0	0	1	0	0	1	0	0	0	N
6397a	E	0	0	1	0	0	1	0	0	0	E
6397b	E	0	0	1	0	0	1	0	0	0	E
6402a	N	1	0	1	0	0	0	0	1	0	N
6404a	E	0	0	1	0	0	1	0	0	0	E
6404b	E	0	0	1	0	0	1	0	0	0	E
6405a	C	1	0	1	1	0	1	0	0	0	C
6405b	C	1	0	1	1	0	1	0	0	0	C
6407a	E	1	0	1	0	0	1	0	0	0	E
6411a	N	1	0	1	0	0	1	0	0	0	N
6412a	N	1	0	1	1	0	1	0	0	0	N
6417a	E	1	0	1	0	0	1	0	0	0	N
6417b	E	1	0	1	0	0	0	0	1	0	N
6419a	N	0	0	1	0	0	1	0	0	0	E
6420a	N	1	0	1	0	0	1	0	0	0	N
6421a	N	0	0	1	0	0	0	0	1	0	N
6423a	N	0	0	1	0	0	1	1	1	0	N
6424a	N	1	0	1	1	0	1	1	1	0	C
6426a	E	0	0	1	0	0	1	0	1	0	E
6426b	E	0	0	1	0	0	1	0	0	0	E
6429a	C	0	0	1	0	0	1	1	0	0	N
6429b	C	0	0	1	0	0	1	0	1	0	N
6432a	N	0	0	1	0	0	1	1	0	0	N
6434a	N	0	0	1	0	0	1	1	1	0	N
6443a	N	0	0	1	0	0	1	0	0	0	N
6444a	C	0	0	1	1	0	1	0	0	0	N
6447a	C	0	0	1	1	0	1	0	0	0	C
6447b	C	1	0	1	0	0	1	0	0	0	C
6448a	E	0	0	1	0	0	1	0	0	0	E
6448b	E	0	0	1	0	0	1	0	0	0	E
6454a	E	0	0	1	0	0	1	1	0	0	N
6458a	C	1	0	1	1	0	1	0	0	0	C
6458b	C	1	0	1	1	0	1	0	0	0	C
6460a	N	0	0	1	0	0	1	0	1	0	E
6460b	C	0	0	1	0	0	1	1	0	0	N
6463a	N	0	0	1	0	0	1	1	0	0	N
6467a	N	0	0	1	0	0	1	1	0	0	N
6468a	E	0	0	1	0	0	1	0	0	0	E
6469a	N	1	0	1	0	0	1	0	0	0	N
6470a	E	0	0	1	0	0	1	0	0	0	E
6471a	C	1	0	1	1	0	1	0	0	0	C
6471b	C	1	0	1	1	0	1	0	0	0	C
6477a	E	0	0	1	0	0	1	0	0	0	E
6477b	E	0	0	1	0	0	1	0	0	0	E
6478a	C	0	0	1	1	0	1	0	0	0	C
6478b	C	0	0	1	1	0	1	0	0	0	C
6480a	C	1	0	1	1	0	1	0	0	0	C
6480b	C	1	0	1	1	0	1	0	0	0	C
6488a	E	0	0	1	0	0	1	0	0	0	E
6488b	E	0	0	1	0	0	1	0	0	0	N
6489a	C	1	0	1	1	0	1	0	0	0	C
6489b	C	1	0	1	0	0	1	0	0	0	C
6491a	N	0	0	1	1	0	0	0	1	0	N
6496a	C	0	0	1	1	0	1	0	0	0	C
6496b	C	1	0	1	1	0	1	0	0	0	C
6497a	E	0	0	1	0	0	1	0	1	0	E
6500a	N	0	0	1	0	0	1	1	0	0	N
6506a	E	0	1	1	0	0	1	0	0	0	C
6506b	E	0	1	1	0	0	1	0	0	0	C
6508a	E	0	0	1	0	0	1	0	0	0	E
6508b	E	0	0	1	0	0	1	0	0	0	E
6510a	N	1	0	1	0	0	1	0	0	0	E
6511a	N	0	0	1	0	0	1	0	0	0	E
6513a	N	1	0	1	0	0	1	0	0	0	N
